Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,sales,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
10/19/2024,East,Phone,6,549.21,Store B,Retail,0.1,Eva,2965.734,Credit Card,WINTER15,1,REG100505,Cust 3035,12.29,10/19/2024,10/27/2024,Eric
6/30/2024,Central,Printer,17,472.33,Store C,Retail,0.15,Carlos,6825.1685,Debit Card,WINTER15,0,REG100506,Cust 1717,22.63,6/30/2024,7/4/2024,Cameron
10/11/2024,West,Laptop,9,596.83,Store A,Retail,0,Eva,5371.47,Cash,WINTER15,0,REG100507,Cust 4456,6.43,10/11/2024,10/19/2024,Wendy
6/14/2025,Central,Monitor,15,154.04,Store D,Retail,0.1,Alice,2079.54,Cash,FREESHIP,1,REG100508,Cust 6435,24.53,6/14/2025,6/23/2025,Cameron
12/22/2024,East,Laptop,18,500.44,Store D,Wholesale,0.1,Bob,8107.128,Credit Card,,0,REG100509,Cust 9352,8.87,12/22/2024,12/30/2024,Eric
4/22/2024,West,Tablet,5,382.17,Store C,Wholesale,0,Diana,1910.85,Credit Card,FREESHIP,0,REG100510,Cust 6746,17.72,4/22/2024,4/25/2024,Wendy
1/25/2025,North,Chair,3,365.54,Store B,Retail,0.15,Frank,932.127,Online,,0,REG100511,Cust 8189,45.89,1/25/2025,1/29/2025,Ryan
11/13/2024,North,Laptop,5,270.13,Store C,Retail,0.15,Eva,1148.0525,Credit Card,,0,REG100512,Cust 8470,15.74,11/13/2024,11/19/2024,Ryan
3/16/2023,East,Tablet,2,480.15,Store D,Retail,0.15,Diana,816.255,Online,,0,REG100513,Cust 1044,42.07,3/16/2023,3/21/2023,Eric
5/6/2023,North,Laptop,18,414.77,Store C,Wholesale,0.1,Eva,6719.274,Credit Card,,1,REG100514,Cust 4010,28.55,5/6/2023,5/15/2023,Ryan
11/15/2024,East,Monitor,10,98.24,Store C,Wholesale,0,Frank,982.4,Credit Card,FREESHIP,1,REG100515,Cust 1385,21.01,11/15/2024,11/17/2024,Eric
6/28/2024,Central,Laptop,6,227.6,Store D,Retail,0.05,Carlos,1297.32,Debit Card,FREESHIP,0,REG100516,Cust 1904,38.22,6/28/2024,7/5/2024,Cameron
5/11/2025,Central,Monitor,5,136.13,Store C,Retail,0.15,Carlos,578.5525,Online,,0,REG100517,Cust 6034,10.02,5/11/2025,5/20/2025,Cameron
2/26/2023,Central,Tablet,5,489.13,Store C,Retail,0.1,Diana,2201.085,Gift Card,FREESHIP,0,REG100518,Cust 9239,44.73,2/26/2023,3/4/2023,Cameron
4/30/2024,South,Laptop,4,414.36,Store A,Retail,0,Bob,1657.44,Debit Card,FREESHIP,0,REG100519,Cust 5678,8.02,4/30/2024,5/7/2024,Sophie
3/11/2025,East,Laptop,6,138.26,Store B,Retail,0.15,Eva,705.126,Online,,1,REG100520,Cust 3696,31.4,3/11/2025,3/13/2025,Eric
6/30/2025,East,Phone,12,487.57,Store A,Wholesale,0.05,Eva,5558.298,Cash,,0,REG100521,Cust 9025,37.33,6/30/2025,7/10/2025,Eric
6/2/2024,North,Chair,20,427.3,Store C,Wholesale,0.05,Frank,8118.7,Gift Card,FREESHIP,1,REG100522,Cust 9924,25.19,6/2/2024,6/8/2024,Ryan
9/1/2024,South,Laptop,16,588.92,Store D,Wholesale,0.15,Alice,8009.312,Cash,FREESHIP,0,REG100523,Cust 3887,7.89,9/1/2024,9/5/2024,Sophie
1/11/2025,South,Laptop,6,429.45,Store B,Retail,0.1,Alice,2319.03,Cash,,0,REG100524,Cust 5302,47.18,1/11/2025,1/18/2025,Sophie
3/31/2025,South,Phone,1,476,Store A,Wholesale,0.15,Carlos,404.6,Cash,FREESHIP,0,REG100525,Cust 2290,18.95,3/31/2025,4/3/2025,Sophie
11/28/2024,South,Phone,13,141.26,Store B,Retail,0,Frank,1836.38,Online,,0,REG100526,Cust 2227,23.68,11/28/2024,12/5/2024,Sophie
7/5/2023,North,Chair,3,250.65,Store D,Retail,0.15,Eva,639.1575,Credit Card,SAVE10,0,REG100527,Cust 1726,44.46,7/5/2023,7/7/2023,Ryan
10/24/2024,West,Monitor,19,301.17,Store D,Retail,0.05,Alice,5436.1185,Debit Card,WINTER15,0,REG100528,Cust 9874,5.71,10/24/2024,11/3/2024,Wendy
4/8/2025,North,Chair,7,30.79,Store C,Retail,0.1,Bob,193.977,Cash,WINTER15,1,REG100529,Cust 1774,11.39,4/8/2025,4/16/2025,Ryan
6/5/2024,East,Laptop,1,561.6,Store A,Wholesale,0.15,Alice,477.36,Debit Card,SAVE10,0,REG100530,Cust 2414,38.02,6/5/2024,6/10/2024,Eric
1/23/2025,West,Phone,16,193.7,Store A,Retail,0.15,Bob,2634.32,Credit Card,SAVE10,0,REG100531,Cust 6534,6.83,1/23/2025,1/29/2025,Wendy
11/4/2024,Central,Tablet,17,310.03,Store D,Retail,0.05,Carlos,5006.9845,Online,FREESHIP,0,REG100532,Cust 3170,8.06,11/4/2024,11/12/2024,Cameron
1/1/2024,West,Printer,13,204.67,Store A,Retail,0.15,Alice,2261.6035,Online,,0,REG100533,Cust 5438,6.76,1/1/2024,1/5/2024,Wendy
4/9/2024,Central,Printer,3,250.11,Store D,Wholesale,0,Alice,750.33,Gift Card,FREESHIP,0,REG100534,Cust 2670,36.35,4/9/2024,4/17/2024,Cameron
1/17/2025,North,Desk,12,526.82,Store A,Retail,0,Frank,6321.84,Credit Card,WINTER15,0,REG100535,Cust 8949,29.75,1/17/2025,1/25/2025,Ryan
9/22/2024,East,Chair,18,575.1,Store D,Wholesale,0,Bob,10351.8,Online,FREESHIP,0,REG100536,Cust 9748,35.32,9/22/2024,9/29/2024,Eric
1/20/2023,East,Monitor,8,325.52,Store C,Retail,0.1,Frank,2343.744,Debit Card,WINTER15,0,REG100537,Cust 1220,45.59,1/20/2023,1/25/2023,Eric
1/12/2024,North,Monitor,14,157.14,Store A,Wholesale,0.15,Diana,1869.966,Gift Card,SAVE10,0,REG100538,Cust 5645,36.04,1/12/2024,1/22/2024,Ryan
4/8/2024,Central,Laptop,10,100.26,Store D,Wholesale,0.05,Carlos,952.47,Gift Card,SAVE10,0,REG100539,Cust 6577,36.71,4/8/2024,4/15/2024,Cameron
4/27/2023,Central,Laptop,9,554.48,Store C,Wholesale,0,Carlos,4990.32,Online,,0,REG100540,Cust 9506,48.26,4/27/2023,5/1/2023,Cameron
7/17/2024,North,Phone,4,375.96,Store C,Retail,0.15,Carlos,1278.264,Debit Card,,0,REG100541,Cust 9302,44.99,7/17/2024,7/25/2024,Ryan
2/17/2024,Central,Monitor,14,485.21,Store A,Retail,0,Frank,6792.94,Online,FREESHIP,0,REG100542,Cust 3030,41.72,2/17/2024,2/23/2024,Cameron
1/25/2024,South,Monitor,9,372.44,Store A,Wholesale,0.05,Diana,3184.362,Gift Card,FREESHIP,0,REG100543,Cust 5896,41.87,1/25/2024,2/2/2024,Sophie
3/24/2024,Central,Laptop,7,140.53,Store D,Retail,0,Frank,983.71,Debit Card,,1,REG100544,Cust 3763,24.53,3/24/2024,4/2/2024,Cameron
6/25/2023,North,Desk,15,365.61,Store D,Retail,0.15,Bob,4661.5275,Cash,FREESHIP,0,REG100545,Cust 9510,35.84,6/25/2023,6/27/2023,Ryan
4/17/2023,South,Laptop,20,353.97,Store B,Wholesale,0.15,Frank,6017.49,Cash,WINTER15,1,REG100546,Cust 7637,22.05,4/17/2023,4/20/2023,Sophie
6/28/2023,East,Chair,14,293.31,Store D,Wholesale,0,Alice,4106.34,Gift Card,,0,REG100547,Cust 8382,21.61,6/28/2023,6/30/2023,Eric
4/6/2024,Central,Chair,10,397.39,Store D,Retail,0.15,Alice,3377.815,Gift Card,,0,REG100548,Cust 4015,25.27,4/6/2024,4/16/2024,Cameron
2/17/2025,South,Chair,2,98.35,Store C,Retail,0,Eva,196.7,Debit Card,FREESHIP,0,REG100549,Cust 5172,28.65,2/17/2025,2/19/2025,Sophie
1/8/2023,South,Desk,6,581.67,Store A,Wholesale,0,Frank,3490.02,Debit Card,,0,REG100550,Cust 7584,39.4,1/8/2023,1/11/2023,Sophie
12/21/2023,South,Phone,19,30.41,Store D,Retail,0.05,Frank,548.9005,Debit Card,FREESHIP,0,REG100551,Cust 6809,48.33,12/21/2023,12/31/2023,Sophie
7/13/2024,North,Monitor,15,368.79,Store C,Wholesale,0.1,Bob,4978.665,Gift Card,WINTER15,0,REG100552,Cust 7540,16.9,7/13/2024,7/15/2024,Ryan
3/23/2024,West,Monitor,4,56.06,Store D,Retail,0.15,Carlos,190.604,Cash,SAVE10,0,REG100553,Cust 6888,10.77,3/23/2024,4/1/2024,Wendy
3/19/2024,West,Chair,7,15.65,Store D,Wholesale,0,Carlos,109.55,Debit Card,,0,REG100554,Cust 3304,13.28,3/19/2024,3/25/2024,Wendy
5/20/2025,Central,Tablet,9,380.85,Store B,Wholesale,0,Carlos,3427.65,Cash,FREESHIP,0,REG100555,Cust 4196,33.4,5/20/2025,5/29/2025,Cameron
1/19/2025,South,Chair,11,587.21,Store C,Wholesale,0,Carlos,6459.31,Debit Card,WINTER15,0,REG100556,Cust 6596,34.32,1/19/2025,1/26/2025,Sophie
5/28/2023,South,Printer,17,554.25,Store A,Wholesale,0.1,Diana,8480.025,Debit Card,,0,REG100557,Cust 5588,8.66,5/28/2023,6/1/2023,Sophie
10/28/2023,East,Printer,3,410.23,Store A,Wholesale,0.15,Diana,1046.0865,Credit Card,FREESHIP,0,REG100558,Cust 1518,6.04,10/28/2023,11/3/2023,Eric
11/25/2023,West,Monitor,5,99.23,Store B,Retail,0,Eva,496.15,Debit Card,,0,REG100559,Cust 2819,37.66,11/25/2023,12/2/2023,Wendy
11/17/2024,South,Monitor,9,503.18,Store B,Wholesale,0,Diana,4528.62,Gift Card,SAVE10,1,REG100560,Cust 1947,46.02,11/17/2024,11/24/2024,Sophie
1/24/2024,Central,Monitor,17,155.31,Store C,Retail,0.15,Bob,2244.2295,Credit Card,WINTER15,0,REG100561,Cust 7332,27.1,1/24/2024,1/29/2024,Cameron
6/19/2023,North,Chair,7,303.79,Store D,Wholesale,0.15,Frank,1807.5505,Credit Card,SAVE10,0,REG100562,Cust 7314,38.85,6/19/2023,6/29/2023,Ryan
1/13/2025,East,Phone,17,263.75,Store B,Retail,0,Alice,4483.75,Online,,1,REG100563,Cust 5296,12.97,1/13/2025,1/18/2025,Eric
1/24/2024,East,Phone,4,179.92,Store D,Retail,0.1,Diana,647.712,Online,WINTER15,0,REG100564,Cust 2964,35.26,1/24/2024,2/1/2024,Eric
1/6/2025,South,Printer,2,264,Store D,Retail,0,Bob,528,Gift Card,SAVE10,0,REG100565,Cust 5381,26.73,1/6/2025,1/14/2025,Sophie
1/2/2025,Central,Laptop,4,403.97,Store A,Wholesale,0.05,Alice,1535.086,Cash,WINTER15,0,REG100566,Cust 5436,39.92,1/2/2025,1/9/2025,Cameron
2/22/2023,North,Desk,4,85.96,Store A,Retail,0.1,Frank,309.456,Credit Card,,0,REG100567,Cust 1494,32.12,2/22/2023,3/3/2023,Ryan
2/6/2025,East,Desk,2,93.49,Store A,Wholesale,0.1,Alice,168.282,Debit Card,WINTER15,0,REG100568,Cust 4380,26.31,2/6/2025,2/16/2025,Eric
9/26/2024,East,Desk,11,144.29,Store B,Retail,0.05,Bob,1507.8305,Credit Card,WINTER15,0,REG100569,Cust 7054,11.91,9/26/2024,9/30/2024,Eric
3/28/2025,North,Chair,18,553.23,Store D,Wholesale,0,Frank,9958.14,Cash,FREESHIP,0,REG100570,Cust 1375,31.76,3/28/2025,4/1/2025,Ryan
7/1/2023,East,Chair,9,228.3,Store B,Retail,0.05,Eva,1951.965,Debit Card,FREESHIP,0,REG100571,Cust 5698,8.75,7/1/2023,7/9/2023,Eric
4/29/2023,West,Desk,7,235.94,Store D,Wholesale,0.1,Alice,1486.422,Gift Card,FREESHIP,0,REG100572,Cust 3259,8.44,4/29/2023,5/4/2023,Wendy
4/30/2023,East,Printer,17,369.52,Store C,Wholesale,0,Carlos,6281.84,Gift Card,,0,REG100573,Cust 9295,17.12,4/30/2023,5/6/2023,Eric
3/14/2024,West,Phone,8,142.09,Store A,Wholesale,0,Eva,1136.72,Credit Card,WINTER15,0,REG100574,Cust 7035,38.97,3/14/2024,3/20/2024,Wendy
6/27/2023,Central,Chair,3,497.61,Store B,Wholesale,0.15,Alice,1268.9055,Cash,FREESHIP,1,REG100575,Cust 9049,13.97,6/27/2023,7/2/2023,Cameron
4/10/2024,North,Laptop,19,9.48,Store A,Wholesale,0,Carlos,180.12,Online,,0,REG100576,Cust 6173,22.33,4/10/2024,4/12/2024,Ryan
8/30/2023,Central,Printer,8,55.27,Store A,Wholesale,0.15,Bob,375.836,Cash,WINTER15,0,REG100577,Cust 3447,16.84,8/30/2023,9/1/2023,Cameron
10/23/2023,West,Laptop,17,25.95,Store B,Wholesale,0.05,Bob,419.0925,Gift Card,,0,REG100578,Cust 2218,27.68,10/23/2023,10/30/2023,Wendy
3/23/2023,North,Desk,18,209.65,Store A,Wholesale,0.1,Carlos,3396.33,Debit Card,,0,REG100579,Cust 8882,42.04,3/23/2023,3/30/2023,Ryan
9/21/2024,Central,Laptop,13,75.77,Store B,Wholesale,0.15,Frank,837.2585,Debit Card,SAVE10,0,REG100580,Cust 6709,41.94,9/21/2024,9/30/2024,Cameron
12/26/2024,West,Tablet,5,307.84,Store B,Wholesale,0.1,Bob,1385.28,Online,SAVE10,0,REG100581,Cust 8727,13.61,12/26/2024,1/3/2025,Wendy
2/26/2023,East,Phone,13,6.5,Store A,Wholesale,0,Diana,84.5,Cash,,0,REG100582,Cust 8359,20.02,2/26/2023,3/3/2023,Eric
12/10/2024,North,Monitor,8,70.79,Store B,Wholesale,0,Diana,566.32,Online,,0,REG100583,Cust 1514,46.35,12/10/2024,12/14/2024,Ryan
1/1/2025,East,Laptop,17,584.7,Store D,Retail,0.1,Eva,8945.91,Online,,1,REG100584,Cust 2774,46.59,1/1/2025,1/3/2025,Eric
3/14/2025,East,Phone,4,23.27,Store C,Wholesale,0.15,Diana,79.118,Online,SAVE10,0,REG100585,Cust 4270,32.86,3/14/2025,3/21/2025,Eric
1/16/2024,South,Tablet,5,440.93,Store B,Wholesale,0.1,Carlos,1984.185,Gift Card,,0,REG100586,Cust 3123,23.84,1/16/2024,1/20/2024,Sophie
4/19/2024,West,Tablet,10,278.45,Store D,Wholesale,0,Eva,2784.5,Credit Card,SAVE10,0,REG100587,Cust 7414,11.13,4/19/2024,4/25/2024,Wendy
12/8/2023,North,Monitor,14,382.19,Store B,Wholesale,0.05,Frank,5083.127,Cash,FREESHIP,1,REG100588,Cust 5051,49.12,12/8/2023,12/11/2023,Ryan
3/15/2023,North,Monitor,14,232.49,Store D,Wholesale,0.05,Diana,3092.117,Online,SAVE10,1,REG100589,Cust 5975,5.32,3/15/2023,3/19/2023,Ryan
2/7/2025,South,Laptop,17,15.01,Store D,Wholesale,0.15,Diana,216.8945,Debit Card,SAVE10,1,REG100590,Cust 6948,22,2/7/2025,2/13/2025,Sophie
6/27/2025,North,Monitor,11,29.41,Store D,Retail,0.05,Carlos,307.3345,Credit Card,SAVE10,0,REG100591,Cust 8253,6.16,6/27/2025,7/2/2025,Ryan
12/17/2024,Central,Tablet,1,486.19,Store B,Retail,0.05,Frank,461.8805,Online,SAVE10,0,REG100592,Cust 7238,41.73,12/17/2024,12/20/2024,Cameron
5/3/2024,South,Laptop,6,266.67,Store B,Wholesale,0.05,Eva,1520.019,Debit Card,,0,REG100593,Cust 2219,48.49,5/3/2024,5/11/2024,Sophie
12/26/2023,South,Printer,3,300.8,Store B,Wholesale,0.1,Carlos,812.16,Cash,,1,REG100594,Cust 4297,15.98,12/26/2023,1/1/2024,Sophie
5/13/2024,Central,Printer,11,79.63,Store B,Wholesale,0.05,Frank,832.1335,Online,,0,REG100595,Cust 6665,43.84,5/13/2024,5/19/2024,Cameron
10/7/2023,South,Laptop,6,505.7,Store C,Retail,0,Alice,3034.2,Cash,,0,REG100596,Cust 4252,40.38,10/7/2023,10/16/2023,Sophie
7/11/2023,West,Printer,5,569.62,Store C,Wholesale,0,Diana,2848.1,Debit Card,FREESHIP,0,REG100597,Cust 6104,48.8,7/11/2023,7/13/2023,Wendy
1/31/2025,South,Tablet,19,90.85,Store C,Retail,0.05,Alice,1639.8425,Credit Card,SAVE10,0,REG100598,Cust 6407,22.28,1/31/2025,2/6/2025,Sophie
2/4/2023,South,Chair,2,296.91,Store A,Wholesale,0.05,Carlos,564.129,Debit Card,WINTER15,0,REG100599,Cust 3573,44.35,2/4/2023,2/7/2023,Sophie
9/2/2023,South,Printer,2,6.19,Store B,Retail,0.1,Frank,11.142,Credit Card,FREESHIP,1,REG100600,Cust 5280,47.24,9/2/2023,9/12/2023,Sophie
12/13/2024,Central,Monitor,18,207.35,Store D,Wholesale,0.15,Alice,3172.455,Debit Card,FREESHIP,0,REG100601,Cust 2365,11.17,12/13/2024,12/15/2024,Cameron
10/13/2023,Central,Tablet,5,75.27,Store A,Wholesale,0,Carlos,376.35,Cash,,0,REG100602,Cust 7130,31.61,10/13/2023,10/22/2023,Cameron
10/3/2024,South,Monitor,3,136.15,Store A,Retail,0.1,Diana,367.605,Gift Card,SAVE10,0,REG100603,Cust 6539,48.38,10/3/2024,10/7/2024,Sophie
4/28/2024,Central,Desk,5,544.66,Store B,Retail,0.1,Diana,2450.97,Online,SAVE10,0,REG100604,Cust 1656,8.39,4/28/2024,5/4/2024,Cameron
2/7/2024,Central,Desk,8,561.9,Store A,Retail,0.15,Bob,3820.92,Online,FREESHIP,1,REG100605,Cust 1932,15.97,2/7/2024,2/14/2024,Cameron
2/8/2023,South,Chair,20,313.47,Store C,Retail,0.15,Alice,5328.99,Online,FREESHIP,0,REG100606,Cust 7367,18.17,2/8/2023,2/11/2023,Sophie
6/17/2023,South,Phone,1,418.45,Store C,Retail,0.15,Diana,355.6825,Cash,WINTER15,0,REG100607,Cust 1116,35.58,6/17/2023,6/19/2023,Sophie
7/29/2024,West,Monitor,8,420.75,Store B,Wholesale,0.1,Bob,3029.4,Online,SAVE10,1,REG100608,Cust 4464,44.61,7/29/2024,8/1/2024,Wendy
1/29/2024,West,Printer,16,514.36,Store D,Wholesale,0,Alice,8229.76,Online,SAVE10,0,REG100609,Cust 2543,40.75,1/29/2024,2/1/2024,Wendy
1/18/2024,East,Phone,2,297.2,Store B,Retail,0.1,Frank,534.96,Gift Card,FREESHIP,0,REG100610,Cust 7948,8.71,1/18/2024,1/23/2024,Eric
8/12/2024,North,Chair,10,278,Store C,Retail,0,Bob,2780,Credit Card,,0,REG100611,Cust 3199,24.25,8/12/2024,8/22/2024,Ryan
4/16/2025,West,Monitor,8,583.17,Store D,Wholesale,0.1,Frank,4198.824,Credit Card,WINTER15,0,REG100612,Cust 2800,49.18,4/16/2025,4/20/2025,Wendy
2/26/2023,Central,Desk,16,75.62,Store D,Retail,0.1,Diana,1088.928,Cash,WINTER15,0,REG100613,Cust 3863,27.39,2/26/2023,3/2/2023,Cameron
1/7/2023,East,Desk,13,561.62,Store C,Wholesale,0.05,Frank,6936.007,Gift Card,FREESHIP,0,REG100614,Cust 8391,12.91,1/7/2023,1/11/2023,Eric
10/24/2023,South,Desk,5,359.61,Store A,Retail,0,Bob,1798.05,Online,FREESHIP,0,REG100615,Cust 6711,41.31,10/24/2023,11/3/2023,Sophie
1/2/2024,North,Tablet,15,115.48,Store A,Retail,0.15,Frank,1472.37,Credit Card,,0,REG100616,Cust 8653,6.04,1/2/2024,1/12/2024,Ryan
9/17/2024,South,Laptop,12,596.26,Store D,Wholesale,0.15,Eva,6081.852,Gift Card,WINTER15,0,REG100617,Cust 7937,28.27,9/17/2024,9/25/2024,Sophie
5/5/2024,Central,Tablet,19,401.68,Store C,Wholesale,0.05,Alice,7250.324,Debit Card,WINTER15,1,REG100618,Cust 5972,37.77,5/5/2024,5/11/2024,Cameron
6/27/2025,West,Desk,13,112.88,Store D,Retail,0,Frank,1467.44,Debit Card,,0,REG100619,Cust 8597,12.39,6/27/2025,6/29/2025,Wendy
5/14/2024,West,Phone,6,370.08,Store D,Retail,0.15,Alice,1887.408,Online,SAVE10,0,REG100620,Cust 5382,7.39,5/14/2024,5/22/2024,Wendy
2/29/2024,North,Chair,15,119.86,Store A,Wholesale,0.15,Bob,1528.215,Debit Card,,1,REG100621,Cust 4323,30.78,2/29/2024,3/5/2024,Ryan
5/19/2025,East,Phone,5,271.44,Store A,Wholesale,0.15,Diana,1153.62,Debit Card,FREESHIP,0,REG100622,Cust 1767,5.98,5/19/2025,5/27/2025,Eric
12/2/2024,East,Desk,9,363.39,Store B,Wholesale,0.05,Diana,3106.9845,Gift Card,,0,REG100623,Cust 3845,41.64,12/2/2024,12/4/2024,Eric
7/30/2024,West,Printer,12,533.77,Store D,Wholesale,0.15,Alice,5444.454,Cash,SAVE10,0,REG100624,Cust 5912,48.71,7/30/2024,8/4/2024,Wendy
6/25/2023,South,Desk,12,192.03,Store B,Wholesale,0.1,Carlos,2073.924,Credit Card,,0,REG100625,Cust 4446,41.08,6/25/2023,7/3/2023,Sophie
7/10/2024,South,Chair,20,504.22,Store D,Wholesale,0,Frank,10084.4,Online,WINTER15,0,REG100626,Cust 6107,14.61,7/10/2024,7/19/2024,Sophie
1/6/2023,East,Laptop,7,193.66,Store A,Wholesale,0.1,Diana,1220.058,Credit Card,FREESHIP,0,REG100627,Cust 3330,39.01,1/6/2023,1/15/2023,Eric
2/24/2024,South,Chair,3,270.83,Store B,Wholesale,0.1,Carlos,731.241,Online,SAVE10,1,REG100628,Cust 3604,17.2,2/24/2024,2/29/2024,Sophie
12/11/2023,Central,Tablet,18,62.08,Store B,Retail,0,Diana,1117.44,Credit Card,SAVE10,1,REG100629,Cust 7412,8.67,12/11/2023,12/20/2023,Cameron
2/19/2025,South,Printer,11,505.96,Store C,Wholesale,0.15,Eva,4730.726,Debit Card,FREESHIP,1,REG100630,Cust 5183,22.84,2/19/2025,2/23/2025,Sophie
3/18/2025,West,Tablet,4,62.46,Store D,Wholesale,0.15,Alice,212.364,Debit Card,WINTER15,0,REG100631,Cust 4825,31.91,3/18/2025,3/26/2025,Wendy
9/22/2023,South,Phone,7,480.08,Store B,Wholesale,0.1,Diana,3024.504,Online,,1,REG100632,Cust 2123,44.37,9/22/2023,9/27/2023,Sophie
12/23/2023,West,Tablet,18,60.66,Store A,Retail,0,Bob,1091.88,Online,FREESHIP,1,REG100633,Cust 8684,10.08,12/23/2023,12/28/2023,Wendy
5/4/2025,North,Desk,6,249.09,Store B,Retail,0.05,Frank,1419.813,Cash,,0,REG100634,Cust 5964,20.38,5/4/2025,5/10/2025,Ryan
1/11/2025,East,Phone,20,400.05,Store D,Wholesale,0.1,Diana,7200.9,Debit Card,WINTER15,0,REG100635,Cust 1810,24.41,1/11/2025,1/13/2025,Eric
4/21/2025,South,Printer,1,130.87,Store B,Retail,0.05,Diana,124.3265,Online,WINTER15,0,REG100636,Cust 2685,43.21,4/21/2025,4/24/2025,Sophie
12/13/2023,Central,Tablet,11,133.08,Store A,Wholesale,0.15,Frank,1244.298,Credit Card,WINTER15,0,REG100637,Cust 7855,44.61,12/13/2023,12/22/2023,Cameron
2/7/2024,East,Chair,13,448.68,Store B,Wholesale,0.1,Diana,5249.556,Credit Card,FREESHIP,1,REG100638,Cust 4101,16.82,2/7/2024,2/11/2024,Eric
4/24/2024,North,Tablet,19,36.23,Store B,Wholesale,0,Diana,688.37,Debit Card,WINTER15,0,REG100639,Cust 7964,33.94,4/24/2024,4/27/2024,Ryan
9/11/2023,West,Chair,14,113.77,Store C,Retail,0,Eva,1592.78,Cash,FREESHIP,0,REG100640,Cust 5857,25.35,9/11/2023,9/16/2023,Wendy
6/9/2025,Central,Printer,2,89.6,Store A,Retail,0,Diana,179.2,Gift Card,FREESHIP,0,REG100641,Cust 7010,23.69,6/9/2025,6/12/2025,Cameron
6/6/2025,East,Desk,3,391.92,Store A,Wholesale,0.15,Alice,999.396,Debit Card,SAVE10,0,REG100642,Cust 7917,9.86,6/6/2025,6/16/2025,Eric
12/23/2024,South,Chair,10,418.93,Store C,Wholesale,0.1,Bob,3770.37,Credit Card,FREESHIP,0,REG100643,Cust 8111,45.63,12/23/2024,12/28/2024,Sophie
8/27/2023,East,Monitor,12,303.09,Store B,Wholesale,0,Alice,3637.08,Gift Card,WINTER15,1,REG100644,Cust 4715,5.48,8/27/2023,9/3/2023,Eric
1/9/2023,East,Monitor,10,209.95,Store A,Wholesale,0.1,Eva,1889.55,Cash,WINTER15,0,REG100645,Cust 8720,10.99,1/9/2023,1/13/2023,Eric
4/22/2025,East,Laptop,8,283.63,Store C,Wholesale,0.1,Alice,2042.136,Cash,SAVE10,0,REG100646,Cust 8216,49.91,4/22/2025,4/25/2025,Eric
9/6/2023,South,Phone,7,18.36,Store D,Retail,0.1,Alice,115.668,Online,,0,REG100647,Cust 6946,48.92,9/6/2023,9/11/2023,Sophie
1/21/2023,East,Monitor,9,475.38,Store A,Wholesale,0.1,Carlos,3850.578,Debit Card,SAVE10,0,REG100648,Cust 9888,39.98,1/21/2023,1/27/2023,Eric
4/26/2024,Central,Chair,12,591.92,Store D,Retail,0,Eva,7103.04,Debit Card,SAVE10,0,REG100649,Cust 4009,25.2,4/26/2024,5/6/2024,Cameron
6/27/2023,North,Phone,7,93.23,Store B,Retail,0.05,Alice,619.9795,Credit Card,FREESHIP,1,REG100650,Cust 9489,6.47,6/27/2023,6/30/2023,Ryan
1/1/2023,East,Tablet,15,298.71,Store C,Retail,0,Bob,4480.65,Debit Card,SAVE10,0,REG100651,Cust 2446,11.38,1/1/2023,1/8/2023,Eric
12/30/2023,West,Tablet,15,52.37,Store A,Retail,0.15,Diana,667.7175,Online,SAVE10,0,REG100652,Cust 4150,8.93,12/30/2023,1/2/2024,Wendy
1/22/2023,Central,Phone,6,104.19,Store C,Retail,0.1,Diana,562.626,Online,,0,REG100653,Cust 3569,8.62,1/22/2023,1/24/2023,Cameron
7/27/2024,South,Laptop,8,493.09,Store A,Retail,0.05,Diana,3747.484,Credit Card,FREESHIP,0,REG100654,Cust 1023,11.49,7/27/2024,8/5/2024,Sophie
1/15/2024,South,Chair,6,291.58,Store B,Wholesale,0,Frank,1749.48,Credit Card,FREESHIP,0,REG100655,Cust 3748,30.25,1/15/2024,1/17/2024,Sophie
1/4/2024,West,Tablet,1,103.13,Store B,Wholesale,0,Bob,103.13,Online,FREESHIP,0,REG100656,Cust 4798,42.38,1/4/2024,1/14/2024,Wendy
2/9/2023,East,Monitor,1,541.9,Store A,Retail,0.05,Eva,514.805,Cash,WINTER15,0,REG100657,Cust 8305,40.35,2/9/2023,2/19/2023,Eric
6/20/2024,North,Phone,11,303.09,Store D,Wholesale,0.1,Diana,3000.591,Online,SAVE10,0,REG100658,Cust 3864,21.88,6/20/2024,6/24/2024,Ryan
2/21/2023,Central,Desk,11,61.81,Store C,Retail,0.05,Bob,645.9145,Gift Card,WINTER15,0,REG100659,Cust 3459,47.95,2/21/2023,3/3/2023,Cameron
8/16/2023,Central,Desk,8,355.15,Store B,Retail,0.1,Carlos,2557.08,Online,,1,REG100660,Cust 1187,38.59,8/16/2023,8/24/2023,Cameron
11/3/2023,West,Monitor,11,119.84,Store D,Wholesale,0.1,Eva,1186.416,Online,SAVE10,0,REG100661,Cust 7509,16.64,11/3/2023,11/11/2023,Wendy
4/26/2024,South,Laptop,16,318.32,Store C,Wholesale,0.05,Diana,4838.464,Credit Card,FREESHIP,0,REG100662,Cust 1869,40.78,4/26/2024,5/1/2024,Sophie
